time_from_start,gpfour0_arm_joint_1,gpfour0_arm_joint_2,gpfour0_arm_joint_3,gpfour0_arm_joint_4,gpfour0_arm_joint_5,gpfour0_arm_joint_6,gpfour0_arm_fts_tool,gpfour1_arm_joint_1,gpfour1_arm_joint_2,gpfour1_arm_joint_3,gpfour1_arm_joint_4,gpfour1_arm_joint_5,gpfour1_arm_joint_6,gpfour1_arm_fts_tool,
0,0,-0.401426,0,0,-0.959931,0,0,0,0.436332,0,0,0.418879,0,0
0.194533,0,-0.401426,0,0,-0.785398,0,0,0,0.436332,0,0,0.244346,0,0
0.369066,0,-0.401426,0,0,-0.610865,0,0,0,0.436332,0,0,0.0698132,0,0
0.563599,0,-0.401426,0,0,-0.436332,0,0,0,0.436332,0,0,-0.10472,0,0
0.758132,-0.0872665,-0.401426,0,0,-0.436332,0,0,0,0.436332,0,0,-0.279253,0,0
0.932665,-0.174533,-0.401426,0,0,-0.436332,0,0,0,0.436332,0,0,-0.453786,0,0
1.1272,-0.261799,-0.401426,0,0,-0.436332,0,0,0,0.436332,0,0,-0.628319,0,0
1.36173,-0.261799,-0.401426,0,0,-0.261799,0,0,0,0.436332,0,0,-0.802851,0,0
1.519,-0.349066,-0.401426,0,0,-0.261799,0,0,0.0872665,0.436332,0,0,-0.802851,0,0
1.75353,-0.349066,-0.226893,0,0,-0.261799,0,0,0.174533,0.436332,0,0,-0.802851,0,0
1.9008,-0.436332,-0.226893,0,0,-0.261799,0,0,0.261799,0.436332,0,0,-0.802851,0,0
2.13533,-0.523599,-0.226893,0,0,-0.261799,0,0,0.261799,0.261799,0,0,-0.802851,0,0
2.35986,-0.698132,-0.226893,0,0,-0.261799,0,0,0.349066,0.261799,0,0,-0.802851,0,0
2.5944,-0.872665,-0.226893,0,0,-0.261799,0,0,0.349066,0.261799,0,0,-0.977384,0,0
2.82893,-0.872665,-0.226893,0,0,-0.0872665,0,0,0.523599,0.261799,0,0,-0.977384,0,0
3.05346,-0.872665,-0.0523599,0,0,-0.0872665,0,0,0.698132,0.261799,0,0,-0.977384,0,0
3.30799,-0.994838,0,0,0,0,0,0,0.872665,0.261799,0,0,-0.977384,0,0
3.56253,-0.994838,0,0,0,0,0,0,0.872665,0.0872665,0,0,-0.977384,0,0
3.84942,-0.994838,0,0,0,0,0,0,0.994838,0,0,0,-1.20428,0,0
